billing_id,customer_id,subscription_id,billing_month,record_type,seats,seat_price,mrr_amount,plan_code,currency,source_system,created_at
6858,CUST-00246,SUB-00246,2023-09,recurring,11,88.0,968.0,Scale,USD,billing_v1,2023-09-01
6894,CUST-00247,SUB-00247,2023-09,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-09-01
6930,CUST-00248,SUB-00248,2023-09,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-09-01
6943,CUST-00249,SUB-00249,2023-09,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-09-01
6961,CUST-00250,SUB-00250,2023-09,recurring,16,88.0,1408.0,Scale,USD,billing_v1,2023-09-01
6997,CUST-00251,SUB-00251,2023-09,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-09-01
7033,CUST-00252,SUB-00252,2023-09,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-09-01
7064,CUST-00253,SUB-00253,2023-09,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-09-01
7076,CUST-00254,SUB-00254,2023-09,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-09-01
7112,CUST-00255,SUB-00255,2023-09,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-09-01
7148,CUST-00256,SUB-00256,2023-09,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-09-01
7184,CUST-00257,SUB-00257,2023-09,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-09-01
7192,CUST-00258,SUB-00258,2023-09,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-09-01
7217,CUST-00259,SUB-00259,2023-09,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-09-01
7253,CUST-00260,SUB-00260,2023-09,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-09-01
7266,CUST-00261,SUB-00261,2023-09,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-09-01
7271,CUST-00262,SUB-00262,2023-09,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-09-01
7307,CUST-00263,SUB-00263,2023-09,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-09-01
7329,CUST-00264,SUB-00264,2023-09,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-09-01
7359,CUST-00265,SUB-00265,2023-09,recurring,13,88.0,1144.0,Scale,USD,billing_v1,2023-09-01
7371,CUST-00266,SUB-00266,2023-09,recurring,15,88.0,1320.0,Scale,USD,billing_v1,2023-09-01
7407,CUST-00267,SUB-00267,2023-09,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-09-01
7443,CUST-00268,SUB-00268,2023-09,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-09-01
7467,CUST-00269,SUB-00269,2023-09,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-09-01
7480,CUST-00270,SUB-00270,2023-09,recurring,26,121.0,3146.0,Enterprise,USD,billing_v1,2023-09-01
7516,CUST-00271,SUB-00271,2023-09,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-09-01
7548,CUST-00272,SUB-00272,2023-09,recurring,14,88.0,1232.0,Scale,USD,billing_v1,2023-09-01
7584,CUST-00273,SUB-00273,2023-09,recurring,8,62.0,496.0,Growth,USD,billing_v1,2023-09-01
7590,CUST-00274,SUB-00274,2023-09,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-09-01
7626,CUST-00275,SUB-00275,2023-09,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-09-01
7647,CUST-00276,SUB-00276,2023-09,recurring,13,88.0,1144.0,Scale,USD,billing_v1,2023-09-01
7683,CUST-00277,SUB-00277,2023-09,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-09-01
7719,CUST-00278,SUB-00278,2023-09,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-09-01
7725,CUST-00279,SUB-00279,2023-09,recurring,15,88.0,1320.0,Scale,USD,billing_v1,2023-09-01
7761,CUST-00280,SUB-00280,2023-09,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-09-01
7797,CUST-00281,SUB-00281,2023-09,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-09-01
7833,CUST-00282,SUB-00282,2023-09,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-09-01
7869,CUST-00283,SUB-00283,2023-09,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-09-01
7905,CUST-00284,SUB-00284,2023-09,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-09-01
7910,CUST-00285,SUB-00285,2023-09,recurring,4,39.0,156.0,Starter,USD,billing_v1,2023-09-01
7946,CUST-00286,SUB-00286,2023-09,recurring,4,39.0,156.0,Starter,USD,billing_v1,2023-09-01
7982,CUST-00287,SUB-00287,2023-09,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-09-01
8018,CUST-00288,SUB-00288,2023-09,recurring,16,88.0,1408.0,Scale,USD,billing_v1,2023-09-01
8020,CUST-00289,SUB-00289,2023-09,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-09-01
8056,CUST-00290,SUB-00290,2023-09,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-09-01
8065,CUST-00291,SUB-00291,2023-09,recurring,14,88.0,1232.0,Scale,USD,billing_v1,2023-09-01
8101,CUST-00292,SUB-00292,2023-09,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-09-01
8117,CUST-00293,SUB-00293,2023-09,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-09-01
8143,CUST-00294,SUB-00294,2023-09,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-09-01
8179,CUST-00295,SUB-00295,2023-09,recurring,12,62.0,744.0,Growth,USD,billing_v1,2023-09-01
8215,CUST-00296,SUB-00296,2023-09,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-09-01
8221,CUST-00297,SUB-00297,2023-09,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-09-01
8257,CUST-00298,SUB-00298,2023-09,recurring,39,121.0,4719.0,Enterprise,USD,billing_v1,2023-09-01
8293,CUST-00299,SUB-00299,2023-09,recurring,12,88.0,1056.0,Scale,USD,billing_v1,2023-09-01
8329,CUST-00300,SUB-00300,2023-09,recurring,19,88.0,1672.0,Scale,USD,billing_v1,2023-09-01
8365,CUST-00301,SUB-00301,2023-09,recurring,11,62.0,682.0,Growth,USD,billing_v1,2023-09-01
8386,CUST-00302,SUB-00302,2023-09,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-09-01
8422,CUST-00303,SUB-00303,2023-09,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-09-01
8453,CUST-00304,SUB-00304,2023-09,recurring,26,121.0,3146.0,Enterprise,USD,billing_v1,2023-09-01
8489,CUST-00305,SUB-00305,2023-09,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-09-01
8525,CUST-00306,SUB-00306,2023-09,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-09-01
8552,CUST-00307,SUB-00307,2023-09,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-09-01
8557,CUST-00308,SUB-00308,2023-09,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-09-01
8593,CUST-00309,SUB-00309,2023-09,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-09-01
17189,CUST-00310,SUB-00310,2023-09,credit_memo,0,0.0,-646.6,Scale,USD,billing_v1,2023-11-01
8629,CUST-00310,SUB-00310,2023-09,recurring,17,88.0,1496.0,Scale,USD,billing_v1,2023-09-01
17190,CUST-00311,SUB-00311,2023-09,credit_memo,0,0.0,-113.25,Starter,USD,billing_v1,2023-11-01
8665,CUST-00311,SUB-00311,2023-09,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-09-01
8701,CUST-00312,SUB-00312,2023-09,recurring,12,88.0,1056.0,Scale,USD,billing_v1,2023-09-01
8737,CUST-00313,SUB-00313,2023-09,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-09-01
8773,CUST-00314,SUB-00314,2023-09,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-09-01
8809,CUST-00315,SUB-00315,2023-09,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-09-01
8845,CUST-00316,SUB-00316,2023-09,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-09-01
8881,CUST-00317,SUB-00317,2023-09,recurring,9,62.0,558.0,Growth,USD,billing_v1,2023-09-01
8917,CUST-00318,SUB-00318,2023-09,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-09-01
8945,CUST-00319,SUB-00319,2023-09,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-09-01
8975,CUST-00320,SUB-00320,2023-09,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-09-01
9011,CUST-00321,SUB-00321,2023-09,recurring,4,39.0,156.0,Starter,USD,billing_v1,2023-09-01
9047,CUST-00322,SUB-00322,2023-09,recurring,8,62.0,496.0,Growth,USD,billing_v1,2023-09-01
9053,CUST-00323,SUB-00323,2023-09,recurring,9,62.0,558.0,Growth,USD,billing_v1,2023-09-01
9087,CUST-00324,SUB-00324,2023-09,recurring,4,39.0,156.0,Starter,USD,billing_v1,2023-09-01
9106,CUST-00325,SUB-00325,2023-09,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-09-01
9118,CUST-00326,SUB-00326,2023-09,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-09-01
9130,CUST-00327,SUB-00327,2023-09,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-09-01
9166,CUST-00328,SUB-00328,2023-09,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-09-01
9202,CUST-00329,SUB-00329,2023-09,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-09-01
17204,CUST-00330,SUB-00330,2023-09,credit_memo,0,0.0,-136.04,Growth,USD,billing_v1,2023-11-01
9229,CUST-00330,SUB-00330,2023-09,recurring,8,62.0,496.0,Growth,USD,billing_v1,2023-09-01
9253,CUST-00331,SUB-00331,2023-09,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-09-01
9284,CUST-00332,SUB-00332,2023-09,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-09-01
9311,CUST-00333,SUB-00333,2023-09,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-09-01
9328,CUST-00334,SUB-00334,2023-09,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-09-01
9364,CUST-00335,SUB-00335,2023-09,recurring,28,121.0,3388.0,Enterprise,USD,billing_v1,2023-09-01
9371,CUST-00336,SUB-00336,2023-09,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-09-01
9388,CUST-00337,SUB-00337,2023-09,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-09-01
9424,CUST-00338,SUB-00338,2023-09,recurring,9,62.0,558.0,Growth,USD,billing_v1,2023-09-01
9460,CUST-00339,SUB-00339,2023-09,recurring,33,88.0,2904.0,Scale,USD,billing_v1,2023-09-01
9496,CUST-00340,SUB-00340,2023-09,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-09-01
9502,CUST-00341,SUB-00341,2023-09,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-09-01
9527,CUST-00342,SUB-00342,2023-09,recurring,14,88.0,1232.0,Scale,USD,billing_v1,2023-09-01
9547,CUST-00343,SUB-00343,2023-09,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-09-01
9567,CUST-00344,SUB-00344,2023-09,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-09-01
9588,CUST-00345,SUB-00345,2023-09,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-09-01
9624,CUST-00346,SUB-00346,2023-09,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-09-01
9660,CUST-00347,SUB-00347,2023-09,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-09-01
9696,CUST-00348,SUB-00348,2023-09,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-09-01
9732,CUST-00349,SUB-00349,2023-09,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-09-01
9746,CUST-00350,SUB-00350,2023-09,recurring,4,39.0,156.0,Starter,USD,billing_v1,2023-09-01
9747,CUST-00351,SUB-00351,2023-09,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-09-01
9783,CUST-00352,SUB-00352,2023-09,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-09-01
9814,CUST-00353,SUB-00353,2023-09,recurring,8,62.0,496.0,Growth,USD,billing_v1,2023-09-01
9822,CUST-00354,SUB-00354,2023-09,recurring,15,88.0,1320.0,Scale,USD,billing_v1,2023-09-01
9858,CUST-00355,SUB-00355,2023-09,recurring,18,88.0,1584.0,Scale,USD,billing_v1,2023-09-01
9894,CUST-00356,SUB-00356,2023-09,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-09-01
9920,CUST-00357,SUB-00357,2023-09,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-09-01
9956,CUST-00358,SUB-00358,2023-09,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-09-01
9992,CUST-00359,SUB-00359,2023-09,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-09-01
10028,CUST-00360,SUB-00360,2023-09,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-09-01
10029,CUST-00361,SUB-00361,2023-09,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-09-01
10038,CUST-00362,SUB-00362,2023-09,recurring,9,39.0,351.0,Starter,USD,billing_v1,2023-09-01
10074,CUST-00363,SUB-00363,2023-09,recurring,21,88.0,1848.0,Scale,USD,billing_v1,2023-09-01
10110,CUST-00364,SUB-00364,2023-09,recurring,13,88.0,1144.0,Scale,USD,billing_v1,2023-09-01
10146,CUST-00365,SUB-00365,2023-09,recurring,9,39.0,351.0,Starter,USD,billing_v1,2023-09-01
10182,CUST-00366,SUB-00366,2023-09,recurring,10,62.0,620.0,Growth,USD,billing_v1,2023-09-01
10189,CUST-00367,SUB-00367,2023-09,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-09-01
10212,CUST-00368,SUB-00368,2023-09,recurring,11,88.0,968.0,Scale,USD,billing_v1,2023-09-01
10248,CUST-00369,SUB-00369,2023-09,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-09-01
10275,CUST-00370,SUB-00370,2023-09,recurring,27,88.0,2376.0,Scale,USD,billing_v1,2023-09-01
10311,CUST-00371,SUB-00371,2023-09,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-09-01
10347,CUST-00372,SUB-00372,2023-09,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-09-01
10374,CUST-00373,SUB-00373,2023-09,recurring,12,88.0,1056.0,Scale,USD,billing_v1,2023-09-01
10410,CUST-00374,SUB-00374,2023-09,recurring,16,88.0,1408.0,Scale,USD,billing_v1,2023-09-01
10446,CUST-00375,SUB-00375,2023-09,recurring,30,121.0,3630.0,Enterprise,USD,billing_v1,2023-09-01
10482,CUST-00376,SUB-00376,2023-09,recurring,10,62.0,620.0,Growth,USD,billing_v1,2023-09-01
10511,CUST-00377,SUB-00377,2023-09,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-09-01
10547,CUST-00378,SUB-00378,2023-09,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-09-01
10581,CUST-00379,SUB-00379,2023-09,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-09-01
10617,CUST-00380,SUB-00380,2023-09,recurring,4,39.0,156.0,Starter,USD,billing_v1,2023-09-01
10618,CUST-00381,SUB-00381,2023-09,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-09-01
10636,CUST-00382,SUB-00382,2023-09,recurring,19,88.0,1672.0,Scale,USD,billing_v1,2023-09-01
10672,CUST-00383,SUB-00383,2023-09,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-09-01
10687,CUST-00384,SUB-00384,2023-09,recurring,9,39.0,351.0,Starter,USD,billing_v1,2023-09-01
10701,CUST-00385,SUB-00385,2023-09,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-09-01
17221,CUST-00386,SUB-00386,2023-09,credit_memo,0,0.0,-115.46,Starter,USD,billing_v1,2023-11-01
10737,CUST-00386,SUB-00386,2023-09,recurring,9,39.0,351.0,Starter,USD,billing_v1,2023-09-01
17222,CUST-00387,SUB-00387,2023-09,credit_memo,0,0.0,-97.87,Starter,USD,billing_v1,2023-11-01
10764,CUST-00387,SUB-00387,2023-09,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-09-01
10773,CUST-00388,SUB-00388,2023-09,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-09-01
10809,CUST-00389,SUB-00389,2023-09,recurring,14,88.0,1232.0,Scale,USD,billing_v1,2023-09-01
10845,CUST-00390,SUB-00390,2023-09,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-09-01
10868,CUST-00391,SUB-00391,2023-09,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-09-01
10903,CUST-00392,SUB-00392,2023-09,recurring,52,121.0,6292.0,Enterprise,USD,billing_v1,2023-09-01
10939,CUST-00393,SUB-00393,2023-09,recurring,10,62.0,620.0,Growth,USD,billing_v1,2023-09-01
10975,CUST-00394,SUB-00394,2023-09,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-09-01
10989,CUST-00395,SUB-00395,2023-09,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-09-01
11025,CUST-00396,SUB-00396,2023-09,recurring,31,88.0,2728.0,Scale,USD,billing_v1,2023-09-01
11061,CUST-00397,SUB-00397,2023-09,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-09-01
11071,CUST-00398,SUB-00398,2023-09,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-09-01
11107,CUST-00399,SUB-00399,2023-09,recurring,8,62.0,496.0,Growth,USD,billing_v1,2023-09-01
11124,CUST-00400,SUB-00400,2023-09,recurring,10,62.0,620.0,Growth,USD,billing_v1,2023-09-01
11138,CUST-00401,SUB-00401,2023-09,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-09-01
11174,CUST-00402,SUB-00402,2023-09,recurring,9,39.0,351.0,Starter,USD,billing_v1,2023-09-01
11210,CUST-00403,SUB-00403,2023-09,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-09-01
11233,CUST-00404,SUB-00404,2023-09,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-09-01
11269,CUST-00405,SUB-00405,2023-09,recurring,15,88.0,1320.0,Scale,USD,billing_v1,2023-09-01
11305,CUST-00406,SUB-00406,2023-09,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-09-01
11331,CUST-00407,SUB-00407,2023-09,recurring,9,39.0,351.0,Starter,USD,billing_v1,2023-09-01
11367,CUST-00408,SUB-00408,2023-09,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-09-01
11375,CUST-00409,SUB-00409,2023-09,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-09-01
11386,CUST-00410,SUB-00410,2023-09,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-09-01
11387,CUST-00411,SUB-00411,2023-09,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-09-01
11415,CUST-00412,SUB-00412,2023-09,recurring,5,39.0,195.0,Starter,USD,billing_v1,2023-09-01
11423,CUST-00413,SUB-00413,2023-09,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-09-01
11428,CUST-00414,SUB-00414,2023-09,recurring,12,88.0,1056.0,Scale,USD,billing_v1,2023-09-01
11464,CUST-00415,SUB-00415,2023-09,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-09-01
11500,CUST-00416,SUB-00416,2023-09,recurring,8,62.0,496.0,Growth,USD,billing_v1,2023-09-01
11515,CUST-00417,SUB-00417,2023-09,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-09-01
11518,CUST-00418,SUB-00418,2023-09,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-09-01
11545,CUST-00419,SUB-00419,2023-09,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-09-01
11551,CUST-00420,SUB-00420,2023-09,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-09-01
11560,CUST-00421,SUB-00421,2023-09,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-09-01
11596,CUST-00422,SUB-00422,2023-09,recurring,9,39.0,351.0,Starter,USD,billing_v1,2023-09-01
11632,CUST-00423,SUB-00423,2023-09,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-09-01
11668,CUST-00424,SUB-00424,2023-09,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-09-01
11704,CUST-00425,SUB-00425,2023-09,recurring,47,121.0,5687.0,Enterprise,USD,billing_v1,2023-09-01
11740,CUST-00426,SUB-00426,2023-09,recurring,9,62.0,558.0,Growth,USD,billing_v1,2023-09-01
11775,CUST-00427,SUB-00427,2023-09,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-09-01
11811,CUST-00428,SUB-00428,2023-09,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-09-01
11844,CUST-00429,SUB-00429,2023-09,recurring,4,39.0,156.0,Starter,USD,billing_v1,2023-09-01
11858,CUST-00430,SUB-00430,2023-09,recurring,11,88.0,968.0,Scale,USD,billing_v1,2023-09-01
11868,CUST-00431,SUB-00431,2023-09,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-09-01
11896,CUST-00432,SUB-00432,2023-09,recurring,8,62.0,496.0,Growth,USD,billing_v1,2023-09-01
11908,CUST-00433,SUB-00433,2023-09,recurring,8,62.0,496.0,Growth,USD,billing_v1,2023-09-01
11926,CUST-00434,SUB-00434,2023-09,recurring,17,88.0,1496.0,Scale,USD,billing_v1,2023-09-01
11962,CUST-00435,SUB-00435,2023-09,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-09-01
11981,CUST-00436,SUB-00436,2023-09,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-09-01
12013,CUST-00437,SUB-00437,2023-09,recurring,27,121.0,3267.0,Enterprise,USD,billing_v1,2023-09-01
12049,CUST-00438,SUB-00438,2023-09,recurring,4,39.0,156.0,Starter,USD,billing_v1,2023-09-01
12085,CUST-00439,SUB-00439,2023-09,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-09-01
12121,CUST-00440,SUB-00440,2023-09,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-09-01
12124,CUST-00441,SUB-00441,2023-09,recurring,4,39.0,156.0,Starter,USD,billing_v1,2023-09-01
12125,CUST-00442,SUB-00442,2023-09,recurring,4,39.0,156.0,Starter,USD,billing_v1,2023-09-01
12161,CUST-00443,SUB-00443,2023-09,recurring,16,88.0,1408.0,Scale,USD,billing_v1,2023-09-01
12166,CUST-00444,SUB-00444,2023-09,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-09-01
12202,CUST-00445,SUB-00445,2023-09,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-09-01
12238,CUST-00446,SUB-00446,2023-09,recurring,10,88.0,880.0,Scale,USD,billing_v1,2023-09-01
12274,CUST-00447,SUB-00447,2023-09,recurring,12,62.0,744.0,Growth,USD,billing_v1,2023-09-01
12297,CUST-00448,SUB-00448,2023-09,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-09-01
17246,CUST-00449,SUB-00449,2023-09,credit_memo,0,0.0,-54.7,Starter,USD,billing_v1,2023-11-01
12315,CUST-00449,SUB-00449,2023-09,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-09-01
12327,CUST-00450,SUB-00450,2023-09,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-09-01
12363,CUST-00451,SUB-00451,2023-09,recurring,20,121.0,2420.0,Enterprise,USD,billing_v1,2023-09-01
12399,CUST-00452,SUB-00452,2023-09,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-09-01
12435,CUST-00453,SUB-00453,2023-09,recurring,25,88.0,2200.0,Scale,USD,billing_v1,2023-09-01
12466,CUST-00454,SUB-00454,2023-09,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-09-01
12502,CUST-00455,SUB-00455,2023-09,recurring,39,88.0,3432.0,Scale,USD,billing_v1,2023-09-01
12538,CUST-00456,SUB-00456,2023-09,recurring,21,88.0,1848.0,Scale,USD,billing_v1,2023-09-01
12574,CUST-00457,SUB-00457,2023-09,recurring,25,88.0,2200.0,Scale,USD,billing_v1,2023-09-01
12585,CUST-00458,SUB-00458,2023-09,recurring,10,62.0,620.0,Growth,USD,billing_v1,2023-09-01
2,CUST-00001,SUB-00001,2023-10,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-10-01
15,CUST-00002,SUB-00002,2023-10,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-10-01
51,CUST-00003,SUB-00003,2023-10,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-10-01
74,CUST-00004,SUB-00004,2023-10,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-10-01
110,CUST-00005,SUB-00005,2023-10,recurring,6,39.0,234.0,Starter,USD,billing_v1,2023-10-01
146,CUST-00006,SUB-00006,2023-10,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-10-01
153,CUST-00007,SUB-00007,2023-10,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-10-01
164,CUST-00008,SUB-00008,2023-10,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-10-01
190,CUST-00009,SUB-00009,2023-10,recurring,9,62.0,558.0,Growth,USD,billing_v1,2023-10-01
222,CUST-00010,SUB-00010,2023-10,recurring,25,121.0,3025.0,Enterprise,USD,billing_v1,2023-10-01
258,CUST-00011,SUB-00011,2023-10,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-10-01
294,CUST-00012,SUB-00012,2023-10,recurring,11,88.0,968.0,Scale,USD,billing_v1,2023-10-01
330,CUST-00013,SUB-00013,2023-10,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-10-01
340,CUST-00014,SUB-00014,2023-10,recurring,7,62.0,434.0,Growth,USD,billing_v1,2023-10-01
376,CUST-00015,SUB-00015,2023-10,recurring,9,62.0,558.0,Growth,USD,billing_v1,2023-10-01
379,CUST-00016,SUB-00016,2023-10,recurring,8,62.0,496.0,Growth,USD,billing_v1,2023-10-01
415,CUST-00017,SUB-00017,2023-10,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-10-01
451,CUST-00018,SUB-00018,2023-10,recurring,8,62.0,496.0,Growth,USD,billing_v1,2023-10-01
455,CUST-00019,SUB-00019,2023-10,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-10-01
489,CUST-00020,SUB-00020,2023-10,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-10-01
525,CUST-00021,SUB-00021,2023-10,recurring,23,88.0,2024.0,Scale,USD,billing_v1,2023-10-01
561,CUST-00022,SUB-00022,2023-10,recurring,9,39.0,351.0,Starter,USD,billing_v1,2023-10-01
597,CUST-00023,SUB-00023,2023-10,recurring,8,39.0,312.0,Starter,USD,billing_v1,2023-10-01
633,CUST-00024,SUB-00024,2023-10,recurring,7,39.0,273.0,Starter,USD,billing_v1,2023-10-01
657,CUST-00025,SUB-00025,2023-10,recurring,8,62.0,496.0,Growth,USD,billing_v1,2023-10-01
659,CUST-00026,SUB-00026,2023-10,recurring,6,62.0,372.0,Growth,USD,billing_v1,2023-10-01
680,CUST-00027,SUB-00027,2023-10,recurring,4,39.0,156.0,Starter,USD,billing_v1,2023-10-01
