CustomerKey,CustomerId,CompanyName,Segment,Channel,ChannelLabel,ChannelGroup,Plan,Country,Industry,SignupMonth,CohortMonth,AcquisitionWindow,IsPreWindow,SegmentImputed,ChannelUnattributed,PlanImputed,IsChurned,ChurnMonth,EntryAcv
599,CUST-00599,Dune Chemicals Works,SMB,paid_social,Paid Social,Paid,Starter,GB,Food & Beverage,2025-05,2025-05,In-window,0,0,0,0,0,,3744.0
600,CUST-00600,Beacon Foods Works,SMB,inbound_content,Inbound / Content,Inbound,Growth,US,Retail,2025-05,2025-05,In-window,0,0,0,0,0,,5952.0
601,CUST-00601,Bluff Materials Inc,Enterprise,inbound_content,Inbound / Content,Inbound,Enterprise,US,Chemicals,2025-05,2025-05,In-window,0,0,0,0,0,,197472.0
602,CUST-00602,Vantage Beverage LLC,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,DE,3PL,2025-05,2025-05,In-window,0,0,0,0,0,,22176.0
603,CUST-00603,Falcon Distribution Holdings,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,US,3PL,2025-05,2025-05,In-window,0,0,0,0,0,,33792.0
604,CUST-00604,Anchor Hardware Works,Enterprise,outbound_sdr,Outbound SDR,Outbound,Enterprise,US,Retail,2025-05,2025-05,In-window,0,0,0,0,0,,103092.0
605,CUST-00605,Lakeshore Hardware Works,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,SE,Medical Devices,2025-05,2025-05,In-window,0,0,0,0,0,,21120.0
606,CUST-00606,Pioneer Components Holdings,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,DE,Medical Devices,2025-05,2025-05,In-window,0,0,0,0,1,2025-10,24288.0
607,CUST-00607,Anchor Medical Supply Group,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,CA,Retail,2025-05,2025-05,In-window,0,0,0,0,0,,13728.0
608,CUST-00608,Harbor Apparel LLC,MidMarket,events,Events / Field,Inbound,Scale,SE,Retail,2025-05,2025-05,In-window,0,0,0,0,0,,42240.0
609,CUST-00609,Bluff Hardware Works,SMB,paid_search,Paid Search,Paid,Growth,GB,Food & Beverage,2025-06,2025-06,In-window,0,0,0,0,0,,5952.0
610,CUST-00610,Dune Apparel Partners,SMB,paid_search,Paid Search,Paid,Growth,CA,Retail,2025-06,2025-06,In-window,0,0,0,0,1,2026-05,10416.0
611,CUST-00611,Beacon Fulfilment LLC,SMB,paid_search,Paid Search,Paid,Growth,US,Medical Devices,2025-06,2025-06,In-window,0,0,0,0,1,2025-09,8928.0
612,CUST-00612,Sterling Chemicals Ltd,SMB,paid_search,Paid Search,Paid,Growth,US,Automotive Parts,2025-06,2025-06,In-window,0,0,0,0,1,2025-12,5952.0
613,CUST-00613,Orchard Automotive Ltd,SMB,paid_search,Paid Search,Paid,Growth,SE,Apparel,2025-06,2025-06,In-window,0,0,0,0,0,,4464.0
614,CUST-00614,Pioneer Foods Partners,SMB,paid_search,Paid Search,Paid,Growth,GB,Automotive Parts,2025-06,2025-06,In-window,0,0,0,0,0,,10416.0
615,CUST-00615,Trident Wholesale Inc,MidMarket,paid_search,Paid Search,Paid,Scale,AU,3PL,2025-06,2025-06,In-window,0,0,0,0,0,,21120.0
616,CUST-00616,Summit Fulfilment Inc,MidMarket,paid_search,Paid Search,Paid,Scale,CA,3PL,2025-06,2025-06,In-window,0,0,0,0,0,,20064.0
617,CUST-00617,Quarry Freight Inc,SMB,paid_social,Paid Social,Paid,Starter,NL,Chemicals,2025-06,2025-06,In-window,0,0,0,0,0,,3276.0
618,CUST-00618,Willow Industrial Works,SMB,paid_social,Paid Social,Paid,Starter,US,Retail,2025-06,2025-06,In-window,0,0,0,0,0,,1872.0
619,CUST-00619,Granite Logistics Holdings,SMB,paid_social,Paid Social,Paid,Growth,DE,Industrial Distribution,2025-06,2025-06,In-window,0,0,0,0,1,2025-09,4464.0
620,CUST-00620,Summit Apparel LLC,SMB,outbound_sdr,Outbound SDR,Outbound,Growth,DE,Chemicals,2025-06,2025-06,In-window,0,0,0,0,1,2025-07,5952.0
621,CUST-00621,Cedar Packaging LLC,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,SE,Apparel,2025-06,2025-06,In-window,0,0,0,0,0,,28512.0
622,CUST-00622,Halcyon Industrial Works,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,US,Automotive Parts,2025-06,2025-06,In-window,0,0,0,0,0,,44352.0
623,CUST-00623,Trident Chemicals Group,MidMarket,partner,Partner / Reseller,Partner,Scale,US,Apparel,2025-06,2025-06,In-window,0,0,0,0,0,,31680.0
624,CUST-00624,Falcon Fulfilment Group,MidMarket,paid_search,Paid Search,Paid,Scale,US,Retail,2025-07,2025-07,In-window,0,0,0,1,0,,20064.0
625,CUST-00625,Pioneer Logistics Holdings,SMB,paid_search,Paid Search,Paid,Growth,CA,Chemicals,2025-07,2025-07,In-window,0,0,0,0,1,2025-11,5952.0
626,CUST-00626,Trident Freight LLC,MidMarket,paid_search,Paid Search,Paid,Scale,NL,Food & Beverage,2025-07,2025-07,In-window,0,0,0,0,0,,30624.0
627,CUST-00627,Ember Paper Ltd,SMB,paid_social,Paid Social,Paid,Growth,GB,Automotive Parts,2025-07,2025-07,In-window,0,0,0,0,1,2025-08,6696.0
628,CUST-00628,Orchard Supply Ltd,SMB,paid_social,Paid Social,Paid,Starter,US,Apparel,2025-07,2025-07,In-window,0,0,0,0,1,2025-08,3744.0
629,CUST-00629,Northgate Materials Holdings,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,DE,Chemicals,2025-07,2025-07,In-window,0,0,0,0,0,,28512.0
630,CUST-00630,Northgate Beverage Partners,Enterprise,outbound_sdr,Outbound SDR,Outbound,Enterprise,NL,3PL,2025-07,2025-07,In-window,0,0,0,0,0,,53724.0
631,CUST-00631,Anchor Components Group,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,CA,Chemicals,2025-07,2025-07,In-window,0,0,0,0,0,,24288.0
632,CUST-00632,Trident Supply Holdings,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,DE,Automotive Parts,2025-07,2025-07,In-window,0,0,0,0,0,,23232.0
633,CUST-00633,Northgate Components Group,MidMarket,partner,Partner / Reseller,Partner,Scale,US,Chemicals,2025-07,2025-07,In-window,0,0,0,0,0,,20064.0
634,CUST-00634,Beacon Chemicals Co,SMB,paid_search,Paid Search,Paid,Starter,AU,Automotive Parts,2025-08,2025-08,In-window,0,0,0,0,0,,3276.0
635,CUST-00635,Northgate Foods Co,SMB,paid_search,Paid Search,Paid,Growth,US,Automotive Parts,2025-08,2025-08,In-window,0,0,0,0,0,,12648.0
636,CUST-00636,Orchard Fulfilment Co,SMB,paid_search,Paid Search,Paid,Growth,SE,Food & Beverage,2025-08,2025-08,In-window,0,0,0,0,0,,9672.0
637,CUST-00637,Sterling Logistics Holdings,SMB,paid_search,Paid Search,Paid,Growth,SE,Retail,2025-08,2025-08,In-window,0,0,0,0,0,,12648.0
638,CUST-00638,Pioneer Chemicals Works,SMB,paid_search,Paid Search,Paid,Starter,US,Apparel,2025-08,2025-08,In-window,0,0,0,0,0,,3276.0
639,CUST-00639,Kestrel Freight LLC,SMB,paid_social,Paid Social,Paid,Growth,CA,Automotive Parts,2025-08,2025-08,In-window,0,0,0,0,0,,5208.0
640,CUST-00640,Summit Distribution LLC,MidMarket,inbound_content,Inbound / Content,Inbound,Scale,CA,3PL,2025-08,2025-08,In-window,0,0,0,0,0,,32736.0
641,CUST-00641,Meridian Distribution Works,MidMarket,inbound_content,Inbound / Content,Inbound,Scale,US,Chemicals,2025-08,2025-08,In-window,0,0,0,0,0,,50688.0
642,CUST-00642,Foundry Automotive Works,SMB,inbound_content,Inbound / Content,Inbound,Growth,GB,Medical Devices,2025-08,2025-08,In-window,0,0,0,0,0,,5952.0
643,CUST-00643,Harbor Automotive Group,MidMarket,paid_search,Paid Search,Paid,Scale,SE,Industrial Distribution,2025-09,2025-09,In-window,0,0,0,0,0,,19008.0
644,CUST-00644,Quarry Fulfilment LLC,SMB,paid_search,Paid Search,Paid,Growth,SE,Automotive Parts,2025-09,2025-09,In-window,0,0,0,0,0,,10416.0
645,CUST-00645,Anchor Distribution Co,SMB,paid_search,Paid Search,Paid,Growth,CA,Food & Beverage,2025-09,2025-09,In-window,0,0,0,0,0,,4464.0
646,CUST-00646,Ember Chemicals LLC,SMB,paid_search,Paid Search,Paid,Growth,US,Medical Devices,2025-09,2025-09,In-window,0,0,0,0,1,2026-02,17856.0
647,CUST-00647,Pioneer Chemicals Co,SMB,paid_search,Paid Search,Paid,Starter,CA,Retail,2025-09,2025-09,In-window,0,0,0,0,1,2026-04,3744.0
648,CUST-00648,Anchor Hardware Holdings,Enterprise,paid_search,Paid Search,Paid,Enterprise,US,Chemicals,2025-09,2025-09,In-window,0,0,0,0,0,,46464.0
649,CUST-00649,Sterling Apparel Inc,SMB,paid_search,Paid Search,Paid,Growth,US,Automotive Parts,2025-09,2025-09,In-window,0,0,0,0,0,,6696.0
650,CUST-00650,Trident Freight Works,SMB,paid_social,Paid Social,Paid,Starter,AU,3PL,2025-09,2025-09,In-window,0,0,0,0,1,2025-11,3744.0
651,CUST-00651,Dune Distribution Holdings,MidMarket,inbound_content,Inbound / Content,Inbound,Scale,US,Chemicals,2025-09,2025-09,In-window,0,0,0,0,0,,31680.0
652,CUST-00652,Falcon Components Partners,MidMarket,inbound_content,Inbound / Content,Inbound,Scale,US,Medical Devices,2025-09,2025-09,In-window,0,0,0,0,0,,52800.0
653,CUST-00653,Granite Wholesale Group,MidMarket,inbound_content,Inbound / Content,Inbound,Scale,SE,Industrial Distribution,2025-09,2025-09,In-window,0,0,0,0,0,,48576.0
654,CUST-00654,Halcyon Paper Works,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,US,Medical Devices,2025-09,2025-09,In-window,0,0,0,0,0,,59136.0
655,CUST-00655,Trident Materials Works,Enterprise,outbound_sdr,Outbound SDR,Outbound,Enterprise,SE,Food & Beverage,2025-09,2025-09,In-window,0,0,0,0,0,,132132.0
656,CUST-00656,Bright Chemicals Partners,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,AU,Medical Devices,2025-09,2025-09,In-window,0,0,0,0,0,,29568.0
657,CUST-00657,Bright Automotive Ltd,Enterprise,outbound_sdr,Outbound SDR,Outbound,Enterprise,NL,Automotive Parts,2025-09,2025-09,In-window,0,0,0,0,0,,26136.0
658,CUST-00658,Halcyon Automotive Works,Enterprise,outbound_sdr,Outbound SDR,Outbound,Enterprise,CA,Retail,2025-09,2025-09,In-window,0,0,0,0,0,,97284.0
659,CUST-00659,Meridian Freight Works,Enterprise,partner,Partner / Reseller,Partner,Enterprise,GB,Medical Devices,2025-09,2025-09,In-window,0,0,0,0,0,,58080.0
660,CUST-00660,Summit Components Co,MidMarket,paid_search,Paid Search,Paid,Scale,CA,Food & Beverage,2025-10,2025-10,In-window,0,0,0,0,0,,29568.0
661,CUST-00661,Orchard Hardware Group,MidMarket,paid_search,Paid Search,Paid,Scale,SE,Industrial Distribution,2025-10,2025-10,In-window,0,0,0,0,0,,28512.0
662,CUST-00662,Harbor Components LLC,MidMarket,paid_search,Paid Search,Paid,Scale,US,Apparel,2025-10,2025-10,In-window,0,0,0,0,0,,24288.0
663,CUST-00663,Lakeshore Wholesale Inc,SMB,paid_search,Paid Search,Paid,Growth,US,Food & Beverage,2025-10,2025-10,In-window,0,0,0,0,0,,6696.0
664,CUST-00664,Vantage Distribution LLC,SMB,paid_social,Paid Social,Paid,Growth,US,Apparel,2025-10,2025-10,In-window,0,0,0,0,0,,4464.0
665,CUST-00665,Beacon Beverage Partners,SMB,paid_social,Paid Social,Paid,Growth,DE,Apparel,2025-10,2025-10,In-window,0,0,0,0,1,2025-12,5952.0
666,CUST-00666,Trident Logistics Co,SMB,paid_social,Paid Social,Paid,Starter,US,3PL,2025-10,2025-10,In-window,0,0,0,0,1,2026-08,3276.0
667,CUST-00667,Summit Wholesale Group,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,US,3PL,2025-10,2025-10,In-window,0,0,0,0,0,,19008.0
668,CUST-00668,Ridge Packaging Ltd,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,GB,3PL,2025-10,2025-10,In-window,0,0,0,0,0,,23232.0
669,CUST-00669,Trident Automotive LLC,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,SE,Medical Devices,2025-10,2025-10,In-window,0,0,0,0,1,2026-06,27456.0
670,CUST-00670,Granite Chemicals Partners,MidMarket,paid_search,Paid Search,Paid,Scale,CA,Food & Beverage,2025-11,2025-11,In-window,0,0,0,0,0,,23232.0
671,CUST-00671,Cedar Industrial Partners,SMB,paid_social,Paid Social,Paid,Growth,GB,Food & Beverage,2025-11,2025-11,In-window,0,0,0,0,0,,5952.0
672,CUST-00672,Ridge Materials Works,SMB,paid_social,Paid Social,Paid,Growth,CA,Industrial Distribution,2025-11,2025-11,In-window,0,0,0,0,0,,4464.0
673,CUST-00673,Kestrel Fulfilment Group,SMB,paid_social,Paid Social,Paid,Growth,CA,3PL,2025-11,2025-11,In-window,0,0,0,0,0,,6696.0
674,CUST-00674,Vantage Foods LLC,MidMarket,inbound_content,Inbound / Content,Inbound,Scale,US,Retail,2025-11,2025-11,In-window,0,0,0,0,0,,51744.0
675,CUST-00675,Anchor Automotive Partners,MidMarket,inbound_content,Inbound / Content,Inbound,Scale,US,3PL,2025-11,2025-11,In-window,0,0,0,0,0,,26400.0
676,CUST-00676,Granite Medical Supply Inc,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,AU,Food & Beverage,2025-11,2025-11,In-window,0,0,0,0,0,,19008.0
677,CUST-00677,Pioneer Hardware Inc,MidMarket,partner,Partner / Reseller,Partner,Scale,US,Apparel,2025-11,2025-11,In-window,0,0,0,0,1,2026-02,43296.0
678,CUST-00678,Anchor Supply LLC,MidMarket,partner,Partner / Reseller,Partner,Scale,US,Apparel,2025-11,2025-11,In-window,0,0,0,0,0,,23232.0
679,CUST-00679,Bluff Industrial Works,SMB,paid_search,Paid Search,Paid,Growth,US,Food & Beverage,2025-12,2025-12,In-window,0,0,0,0,0,,4464.0
680,CUST-00680,Meridian Apparel Holdings,SMB,paid_search,Paid Search,Paid,Growth,US,Retail,2025-12,2025-12,In-window,0,0,0,0,0,,5208.0
681,CUST-00681,Ember Medical Supply Partners,SMB,paid_search,Paid Search,Paid,Growth,NL,Medical Devices,2025-12,2025-12,In-window,0,0,0,0,1,2026-08,9672.0
682,CUST-00682,Northgate Chemicals LLC,SMB,paid_search,Paid Search,Paid,Growth,US,Chemicals,2025-12,2025-12,In-window,0,0,0,0,0,,7440.0
683,CUST-00683,Pioneer Chemicals LLC,SMB,paid_social,Paid Social,Paid,Growth,SE,3PL,2025-12,2025-12,In-window,0,0,0,0,0,,5952.0
684,CUST-00684,Bright Packaging Co,SMB,paid_social,Paid Social,Paid,Growth,US,Chemicals,2025-12,2025-12,In-window,0,0,0,0,1,2026-02,4464.0
685,CUST-00685,Beacon Distribution Partners,SMB,paid_social,Paid Social,Paid,Growth,GB,Food & Beverage,2025-12,2025-12,In-window,0,0,0,0,1,2026-03,4464.0
686,CUST-00686,Iron Hardware Partners,SMB,paid_social,Paid Social,Paid,Growth,US,3PL,2025-12,2025-12,In-window,0,0,0,0,0,,5952.0
687,CUST-00687,Sterling Supply LLC,SMB,paid_social,Paid Social,Paid,Growth,CA,Automotive Parts,2025-12,2025-12,In-window,0,0,0,0,1,2026-08,8928.0
688,CUST-00688,Cedar Fulfilment Group,MidMarket,inbound_content,Inbound / Content,Inbound,Scale,US,Retail,2025-12,2025-12,In-window,0,0,0,0,0,,53856.0
689,CUST-00689,Granite Distribution Group,SMB,inbound_content,Inbound / Content,Inbound,Growth,NL,Food & Beverage,2025-12,2025-12,In-window,0,0,0,0,0,,4464.0
690,CUST-00690,Granite Beverage Works,SMB,inbound_content,Inbound / Content,Inbound,Growth,DE,3PL,2025-12,2025-12,In-window,0,0,0,0,0,,6696.0
691,CUST-00691,Beacon Medical Supply Partners,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,GB,Apparel,2025-12,2025-12,In-window,0,0,0,0,0,,38016.0
692,CUST-00692,Harbor Automotive Inc,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,US,Medical Devices,2025-12,2025-12,In-window,0,0,0,0,0,,26400.0
693,CUST-00693,Sterling Distribution Group,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,US,Medical Devices,2025-12,2025-12,In-window,0,0,0,0,0,,13728.0
694,CUST-00694,Trident Hardware Co,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,AU,Retail,2025-12,2025-12,In-window,0,0,0,0,0,,42240.0
695,CUST-00695,Northgate Fulfilment Group,Enterprise,outbound_sdr,Outbound SDR,Outbound,Enterprise,US,Automotive Parts,2025-12,2025-12,In-window,0,0,0,0,0,,59532.0
696,CUST-00696,Falcon Components Holdings,Enterprise,events,Events / Field,Inbound,Enterprise,CA,Automotive Parts,2025-12,2025-12,In-window,0,0,0,0,0,,100188.0
697,CUST-00697,Halcyon Hardware Co,SMB,paid_search,Paid Search,Paid,Growth,AU,Food & Beverage,2026-01,2026-01,In-window,0,0,0,0,0,,6696.0
698,CUST-00698,Pioneer Packaging Partners,SMB,paid_search,Paid Search,Paid,Growth,NL,Retail,2026-01,2026-01,In-window,0,0,0,0,0,,8184.0
699,CUST-00699,Pioneer Fulfilment Partners,MidMarket,paid_search,Paid Search,Paid,Scale,DE,Chemicals,2026-01,2026-01,In-window,0,0,0,0,0,,21120.0
700,CUST-00700,Harbor Packaging Partners,SMB,paid_search,Paid Search,Paid,Growth,US,Chemicals,2026-01,2026-01,In-window,0,0,0,0,1,2026-06,6696.0
701,CUST-00701,Harbor Packaging Holdings,MidMarket,paid_social,Paid Social,Paid,Scale,SE,Industrial Distribution,2026-01,2026-01,In-window,0,0,0,0,0,,19008.0
702,CUST-00702,Trident Medical Supply Holdings,MidMarket,paid_social,Paid Social,Paid,Scale,US,Apparel,2026-01,2026-01,In-window,0,0,0,0,0,,30624.0
703,CUST-00703,Meridian Medical Supply Partners,SMB,inbound_content,Inbound / Content,Inbound,Growth,AU,Automotive Parts,2026-01,2026-01,In-window,0,0,0,0,0,,8928.0
704,CUST-00704,Ridge Paper Works,SMB,inbound_content,Inbound / Content,Inbound,Growth,CA,Retail,2026-01,2026-01,In-window,0,0,0,0,0,,7440.0
705,CUST-00705,Vantage Materials Partners,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,AU,Apparel,2026-01,2026-01,In-window,0,0,0,0,0,,28512.0
706,CUST-00706,Falcon Medical Supply LLC,Enterprise,outbound_sdr,Outbound SDR,Outbound,Enterprise,NL,3PL,2026-01,2026-01,In-window,0,0,0,0,0,,82764.0
707,CUST-00707,Vantage Apparel Co,Enterprise,outbound_sdr,Outbound SDR,Outbound,Enterprise,US,Food & Beverage,2026-01,2026-01,In-window,0,0,0,0,0,,90024.0
708,CUST-00708,Prairie Components LLC,MidMarket,partner,Partner / Reseller,Partner,Scale,SE,Industrial Distribution,2026-01,2026-01,In-window,0,0,0,0,0,,26400.0
709,CUST-00709,Quarry Foods Partners,MidMarket,partner,Partner / Reseller,Partner,Scale,US,3PL,2026-01,2026-01,In-window,0,0,0,0,0,,26400.0
710,CUST-00710,Granite Industrial LLC,Enterprise,partner,Partner / Reseller,Partner,Enterprise,US,Medical Devices,2026-01,2026-01,In-window,0,0,0,0,0,,117612.0
711,CUST-00711,Summit Logistics LLC,SMB,paid_search,Paid Search,Paid,Growth,AU,Apparel,2026-02,2026-02,In-window,0,0,0,0,0,,5208.0
712,CUST-00712,Kestrel Beverage LLC,Enterprise,paid_search,Paid Search,Paid,Enterprise,SE,Apparel,2026-02,2026-02,In-window,0,0,0,0,0,,63888.0
713,CUST-00713,Northgate Freight Ltd,MidMarket,paid_search,Paid Search,Paid,Scale,US,Apparel,2026-02,2026-02,In-window,0,0,0,0,0,,40128.0
714,CUST-00714,Prairie Chemicals LLC,SMB,paid_search,Paid Search,Paid,Growth,US,Industrial Distribution,2026-02,2026-02,In-window,0,0,0,0,0,,5208.0
715,CUST-00715,Falcon Medical Supply Holdings,MidMarket,paid_search,Paid Search,Paid,Scale,SE,Apparel,2026-02,2026-02,In-window,0,0,0,0,1,2026-03,25344.0
716,CUST-00716,Ridge Distribution Co,SMB,paid_social,Paid Social,Paid,Growth,DE,Apparel,2026-02,2026-02,In-window,0,0,0,0,1,2026-08,5208.0
717,CUST-00717,Ember Distribution Works,MidMarket,paid_social,Paid Social,Paid,Scale,GB,Food & Beverage,2026-02,2026-02,In-window,0,0,0,0,0,,15840.0
718,CUST-00718,Vantage Automotive Partners,SMB,paid_social,Paid Social,Paid,Starter,US,Apparel,2026-02,2026-02,In-window,0,0,0,0,0,,2808.0
719,CUST-00719,Cedar Distribution Inc,MidMarket,paid_social,Paid Social,Paid,Scale,AU,Food & Beverage,2026-02,2026-02,In-window,0,0,0,0,0,,11616.0
720,CUST-00720,Kestrel Packaging Co,SMB,inbound_content,Inbound / Content,Inbound,Growth,AU,Retail,2026-02,2026-02,In-window,0,0,0,0,0,,5208.0
721,CUST-00721,Northgate Hardware Holdings,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,DE,Industrial Distribution,2026-02,2026-02,In-window,0,0,0,0,0,,13728.0
722,CUST-00722,Halcyon Distribution Co,Enterprise,outbound_sdr,Outbound SDR,Outbound,Enterprise,GB,Automotive Parts,2026-02,2026-02,In-window,0,0,0,0,0,,113256.0
723,CUST-00723,Meridian Industrial LLC,Enterprise,outbound_sdr,Outbound SDR,Outbound,Enterprise,US,Apparel,2026-02,2026-02,In-window,0,0,0,0,0,,97284.0
724,CUST-00724,Kestrel Supply Inc,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,SE,Food & Beverage,2026-02,2026-02,In-window,0,0,0,0,0,,26400.0
725,CUST-00725,Pioneer Hardware Co,Enterprise,outbound_sdr,Outbound SDR,Outbound,Enterprise,US,Automotive Parts,2026-02,2026-02,In-window,0,0,0,0,0,,103092.0
726,CUST-00726,Bright Freight Co,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,CA,3PL,2026-02,2026-02,In-window,0,0,0,0,0,,32736.0
727,CUST-00727,Quarry Freight Holdings,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,NL,Apparel,2026-02,2026-02,In-window,0,0,0,0,0,,16896.0
728,CUST-00728,Sterling Chemicals Ltd,MidMarket,partner,Partner / Reseller,Partner,Scale,SE,Apparel,2026-02,2026-02,In-window,0,0,0,0,0,,30624.0
729,CUST-00729,Copper Logistics Partners,SMB,paid_search,Paid Search,Paid,Growth,DE,Retail,2026-03,2026-03,In-window,0,0,0,0,0,,5208.0
730,CUST-00730,Orchard Materials Inc,SMB,paid_search,Paid Search,Paid,Growth,US,Automotive Parts,2026-03,2026-03,In-window,0,0,0,0,0,,5208.0
731,CUST-00731,Iron Paper LLC,SMB,paid_search,Paid Search,Paid,Growth,US,Automotive Parts,2026-03,2026-03,In-window,0,0,0,0,0,,4464.0
732,CUST-00732,Granite Materials Co,SMB,paid_search,Paid Search,Paid,Growth,SE,Retail,2026-03,2026-03,In-window,0,0,0,0,0,,9672.0
733,CUST-00733,Vantage Beverage Inc,SMB,paid_search,Paid Search,Paid,Growth,DE,Automotive Parts,2026-03,2026-03,In-window,0,0,0,0,1,2026-06,5208.0
734,CUST-00734,Halcyon Hardware Partners,SMB,paid_search,Paid Search,Paid,Growth,NL,Apparel,2026-03,2026-03,In-window,0,0,0,0,0,,12648.0
735,CUST-00735,Northgate Packaging Group,SMB,unattributed,Unattributed,Unknown,Growth,US,Food & Beverage,2026-03,2026-03,In-window,0,0,1,0,0,,4464.0
736,CUST-00736,Kestrel Foods Inc,SMB,paid_social,Paid Social,Paid,Growth,AU,Food & Beverage,2026-03,2026-03,In-window,0,0,0,0,1,2026-06,4464.0
737,CUST-00737,Prairie Wholesale Group,SMB,inbound_content,Inbound / Content,Inbound,Growth,AU,3PL,2026-03,2026-03,In-window,0,0,0,0,0,,8928.0
738,CUST-00738,Cedar Automotive Ltd,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,US,Chemicals,2026-03,2026-03,In-window,0,0,0,0,0,,44352.0
739,CUST-00739,Cedar Distribution Co,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,GB,Chemicals,2026-03,2026-03,In-window,0,0,0,0,0,,33792.0
740,CUST-00740,Prairie Paper Works,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,AU,Retail,2026-03,2026-03,In-window,0,0,0,0,0,,19008.0
741,CUST-00741,Dune Packaging Ltd,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,NL,Automotive Parts,2026-03,2026-03,In-window,0,0,0,0,0,,21120.0
742,CUST-00742,Willow Wholesale Partners,MidMarket,partner,Partner / Reseller,Partner,Scale,US,3PL,2026-03,2026-03,In-window,0,0,0,0,0,,22176.0
743,CUST-00743,Meridian Materials LLC,SMB,paid_search,Paid Search,Paid,Growth,CA,Chemicals,2026-04,2026-04,In-window,0,0,0,0,0,,7440.0
744,CUST-00744,Kestrel Supply Ltd,SMB,paid_search,Paid Search,Paid,Growth,AU,Chemicals,2026-04,2026-04,In-window,0,0,0,0,0,,11160.0
745,CUST-00745,Copper Hardware Group,SMB,paid_search,Paid Search,Paid,Growth,US,Chemicals,2026-04,2026-04,In-window,0,0,0,0,0,,7440.0
746,CUST-00746,Sterling Packaging LLC,SMB,paid_social,Paid Social,Paid,Growth,GB,Retail,2026-04,2026-04,In-window,0,0,0,0,1,2026-05,5952.0
747,CUST-00747,Halcyon Supply Holdings,SMB,paid_social,Paid Social,Paid,Starter,DE,Retail,2026-04,2026-04,In-window,0,0,0,0,0,,3744.0
748,CUST-00748,Vantage Distribution LLC,SMB,paid_social,Paid Social,Paid,Growth,US,Automotive Parts,2026-04,2026-04,In-window,0,0,0,0,1,2026-08,5208.0
749,CUST-00749,Pioneer Fulfilment Group,SMB,paid_social,Paid Social,Paid,Growth,US,Food & Beverage,2026-04,2026-04,In-window,0,0,0,0,0,,7440.0
750,CUST-00750,Ember Beverage LLC,SMB,inbound_content,Inbound / Content,Inbound,Growth,US,3PL,2026-04,2026-04,In-window,0,0,0,0,0,,5952.0
751,CUST-00751,Iron Freight Co,MidMarket,inbound_content,Inbound / Content,Inbound,Scale,AU,3PL,2026-04,2026-04,In-window,0,0,0,0,0,,20064.0
752,CUST-00752,Beacon Hardware LLC,SMB,outbound_sdr,Outbound SDR,Outbound,Growth,NL,Food & Beverage,2026-04,2026-04,In-window,0,0,0,0,0,,6696.0
753,CUST-00753,Ember Industrial Partners,Enterprise,outbound_sdr,Outbound SDR,Outbound,Enterprise,DE,Retail,2026-04,2026-04,In-window,0,0,0,0,0,,132132.0
754,CUST-00754,Dune Packaging Works,Enterprise,outbound_sdr,Outbound SDR,Outbound,Enterprise,DE,Medical Devices,2026-04,2026-04,In-window,0,0,0,0,0,,66792.0
755,CUST-00755,Sterling Automotive Works,SMB,outbound_sdr,Outbound SDR,Outbound,Growth,SE,Industrial Distribution,2026-04,2026-04,In-window,0,0,0,0,0,,8928.0
756,CUST-00756,Ridge Components Partners,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,US,Retail,2026-04,2026-04,In-window,0,0,0,0,0,,24288.0
757,CUST-00757,Meridian Supply Holdings,MidMarket,outbound_sdr,Outbound SDR,Outbound,Scale,AU,Retail,2026-04,2026-04,In-window,0,0,0,0,0,,20064.0
